round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
8,2,0.53872,0.53302,0.53571,0.5267,0.53872,0.53872,0.53872,169.0,258.0,311.0,153.0,6.0,134.0,184.0,3.0,0.42813,0.66667,163.0,124.0,127.0,150.0,0.50887,0.52077,0.08073,-0.1459
8,3,0.53535,0.53732,0.5402,0.52776,0.53535,0.53535,0.53535,182.0,270.0,295.0,144.0,7.0,149.0,172.0,7.0,0.46567,0.5,175.0,121.0,123.0,137.0,0.53237,0.5609,0.0667,0.0609
8,4,0.48597,0.50601,0.50639,0.48355,0.48597,0.48597,0.48597,186.0,323.0,247.0,135.0,7.0,179.0,149.0,3.0,0.5503,0.7,179.0,144.0,98.0,132.0,0.58409,0.57556,0.03379,-0.12444
8,5,0.56004,0.51663,0.51605,0.51592,0.56004,0.56004,0.56004,115.0,184.0,384.0,208.0,9.0,102.0,207.0,8.0,0.34049,0.52941,106.0,82.0,177.0,200.0,0.33274,0.34641,-0.00775,-0.18301
8,6,0.5073,0.4966,0.49632,0.49088,0.5073,0.5073,0.5073,146.0,266.0,306.0,173.0,7.0,124.0,150.0,6.0,0.45645,0.53846,139.0,142.0,156.0,167.0,0.46523,0.45425,0.00879,-0.08421
8,7,0.56117,0.4949,0.49588,0.4874,0.56117,0.56117,0.56117,81.0,143.0,419.0,248.0,3.0,76.0,233.0,12.0,0.24383,0.2,78.0,67.0,186.0,236.0,0.25573,0.24841,0.0119,0.04841
8,8,0.59596,0.54272,0.52921,0.5134,0.59596,0.59596,0.59596,82.0,99.0,449.0,261.0,4.0,58.0,242.0,13.0,0.19558,0.23529,78.0,41.0,207.0,248.0,0.20732,0.23926,0.01173,0.00397
8,9,0.53311,0.53582,0.53824,0.52679,0.53311,0.53311,0.53311,186.0,269.0,289.0,147.0,6.0,150.0,156.0,4.0,0.49367,0.6,180.0,119.0,133.0,143.0,0.52,0.55728,0.02633,-0.04272
9,0,0.51906,0.53449,0.53568,0.51804,0.51906,0.51906,0.51906,211.0,294.0,252.0,135.0,8.0,162.0,130.0,5.0,0.55738,0.61538,203.0,132.0,122.0,130.0,0.5707,0.60961,0.01332,-0.00578
9,1,0.53423,0.50822,0.50877,0.50628,0.53423,0.53423,0.53423,132.0,236.0,344.0,179.0,3.0,144.0,197.0,10.0,0.41525,0.23077,129.0,92.0,147.0,169.0,0.41155,0.43289,-0.00371,0.20212
9,2,0.61279,0.5546,0.54248,0.53725,0.61279,0.61279,0.61279,93.0,116.0,453.0,229.0,5.0,57.0,261.0,4.0,0.1896,0.55556,88.0,59.0,192.0,225.0,0.26064,0.28115,0.07104,-0.27441
9,3,0.60494,0.53361,0.52176,0.50459,0.60494,0.60494,0.60494,69.0,95.0,470.0,257.0,4.0,43.0,278.0,10.0,0.1403,0.28571,65.0,52.0,192.0,247.0,0.21043,0.20833,0.07013,-0.07738
